measure_id,measure_name,year,scenario,rate_mean,rate_lower,rate_median,rate_upper,reduction_fraction,scenario_note,period
2,DALYs (Disability-Adjusted Life Years),2022,Scenario B: high BMI at TMREL,43.56810299921042,43.44678119707521,43.56810299921042,43.68942480134562,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2023,Scenario B: high BMI at TMREL,41.76236864887477,41.642965263095014,41.76236864887477,41.88177203465453,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2024,Scenario B: high BMI at TMREL,42.27736380765265,40.51789706137569,42.27736380765265,44.0368305539296,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2025,Scenario B: high BMI at TMREL,42.11149216998477,39.14241536502616,42.11149216998477,45.08056897494339,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2026,Scenario B: high BMI at TMREL,41.9688234045448,37.45663931217192,41.9688234045448,46.48100749691767,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2027,Scenario B: high BMI at TMREL,41.83579385862262,35.53413016716135,41.83579385862262,48.13745755008389,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2028,Scenario B: high BMI at TMREL,41.69535512987221,33.393019716796445,41.69535512987221,49.997690542947964,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2029,Scenario B: high BMI at TMREL,41.56915335620519,31.062210326279448,41.56915335620519,52.076096386130935,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2030,Scenario B: high BMI at TMREL,41.450420104200255,28.546448656395498,41.450420104200255,54.354391552005005,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2031,Scenario B: high BMI at TMREL,41.34270514972033,25.85401048252295,41.34270514972033,56.83139981691772,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2032,Scenario B: high BMI at TMREL,41.236619554995144,22.981501836858325,41.236619554995144,59.49173727313197,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2033,Scenario B: high BMI at TMREL,41.11628380613911,19.919170068846384,41.11628380613911,62.313397543431826,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2034,Scenario B: high BMI at TMREL,41.00143116596162,16.67348484695939,41.00143116596162,65.32937748496386,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2035,Scenario B: high BMI at TMREL,40.88613671197747,13.23877805982748,40.88613671197747,68.45265136839701,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2036,Scenario B: high BMI at TMREL,40.77477699693902,9.613502729129351,40.77477699693902,71.44573558991877,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2037,Scenario B: high BMI at TMREL,40.66481684470529,5.79257497087128,40.66481684470529,74.57262978473095,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2038,Scenario B: high BMI at TMREL,40.54400339963942,1.76553089107599,40.54400339963942,77.81282276245788,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2039,Scenario B: high BMI at TMREL,40.43143857681132,0,40.43143857681132,81.20484222796318,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2040,Scenario B: high BMI at TMREL,40.32348186746074,0,40.32348186746074,84.74722660438937,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2041,Scenario B: high BMI at TMREL,40.22415958966172,0,40.22415958966172,88.4523780105499,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2042,Scenario B: high BMI at TMREL,40.13325352932387,0,40.13325352932387,92.32427472365436,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2043,Scenario B: high BMI at TMREL,40.036988385010574,0,40.036988385010574,96.34097884255459,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2044,Scenario B: high BMI at TMREL,39.94812094489959,0,39.94812094489959,100.54056769926548,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2045,Scenario B: high BMI at TMREL,39.861775172587336,0,39.861775172587336,104.9252801417797,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2046,Scenario B: high BMI at TMREL,39.777393525999734,0,39.777393525999734,109.5053694267449,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2047,Scenario B: high BMI at TMREL,39.69057990222609,0,39.69057990222609,114.28027570056383,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2048,Scenario B: high BMI at TMREL,39.58237748516552,0,39.58237748516552,119.21389435566778,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2049,Scenario B: high BMI at TMREL,39.45876845217174,0,39.45876845217174,124.33572490792513,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2050,Scenario B: high BMI at TMREL,39.314508667599625,0,39.314508667599625,129.64989551527452,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
