year,age_key,measure_id,measure_name,total_number,high_bmi_attr_number,population,total_rate,high_bmi_attr_rate
1999,80-84,2,DALYs (Disability-Adjusted Life Years),11786.686662351773,110.33346594311357,10396427.678321589,113.37246818855984,1.0612632469245045
1999,85-89,2,DALYs (Disability-Adjusted Life Years),4296.148200165106,22.73895460834891,4116693.122787624,104.35920463403313,0.5523597200500385
1999,90-94,2,DALYs (Disability-Adjusted Life Years),1291.8511565266836,3.416152221112047,1231739.996665499,104.88018250798987,0.2773436139412598
1999,95+,2,DALYs (Disability-Adjusted Life Years),424.8350785990265,0.4053925204818608,324606.56109465234,130.87692287129968,0.12488734642786596
2000,20-24,2,DALYs (Disability-Adjusted Life Years),6810.32713629401,45.51274568602207,150370882.85816902,4.5290198520132146,0.03026699372973027
2000,25-29,2,DALYs (Disability-Adjusted Life Years),10959.29487986805,157.5086992763192,169455761.1732153,6.467348648397745,0.09294974581319547
2000,30-34,2,DALYs (Disability-Adjusted Life Years),20711.381513672513,414.5188136718857,176296259.69072613,11.748054978594656,0.23512626665992223
2000,35-39,2,DALYs (Disability-Adjusted Life Years),30091.899948994243,622.4174842936704,153517473.4395605,19.601612295190204,0.40543755075458227
2000,40-44,2,DALYs (Disability-Adjusted Life Years),38535.954448009164,720.3262673220141,119436101.74780859,32.26491310757823,0.6031059761503231
2000,45-49,2,DALYs (Disability-Adjusted Life Years),50388.8068238492,858.4129590278443,115696995.88578491,43.55238996316948,0.7419492204233741
2000,50-54,2,DALYs (Disability-Adjusted Life Years),51035.61498159688,1017.8756556023608,85749602.76925346,59.51702787350557,1.187032502461145
2000,55-59,2,DALYs (Disability-Adjusted Life Years),49954.17303127063,1102.9006964321684,64298402.20672308,77.69115765997586,1.715284763820847
2000,60-64,2,DALYs (Disability-Adjusted Life Years),55619.095097193764,1265.3122784640032,57138816.29388807,97.34029982546757,2.214453082044944
2000,65-69,2,DALYs (Disability-Adjusted Life Years),51676.0107640184,1134.2466473090706,47007592.670730464,109.93120010630699,2.4129009440113607
2000,70-74,2,DALYs (Disability-Adjusted Life Years),40596.36730687539,698.3692528343432,34431885.877212316,117.90340921681216,2.028263149235568
2000,75-79,2,DALYs (Disability-Adjusted Life Years),25543.986828569254,367.84102164313066,21309433.694440067,119.87173002741055,1.7261886304332226
2000,80-84,2,DALYs (Disability-Adjusted Life Years),12240.514031632127,121.30427680077302,10798430.517292943,113.35456585130392,1.1233509962999955
2000,85-89,2,DALYs (Disability-Adjusted Life Years),4477.679457262281,25.376000880236067,4303469.893323965,104.04811857075077,0.5896637250699075
2000,90-94,2,DALYs (Disability-Adjusted Life Years),1339.8736269405656,3.7045975627070127,1271066.0705880527,105.41337369824365,0.2914559398940685
2000,95+,2,DALYs (Disability-Adjusted Life Years),453.77836486507834,0.46567972986354783,349917.9505000035,129.6813622212484,0.13308254955143925
2001,20-24,2,DALYs (Disability-Adjusted Life Years),6821.635377929504,46.368894208880235,149330239.49844545,4.568154046254321,0.031051242109179727
2001,25-29,2,DALYs (Disability-Adjusted Life Years),10886.003181427235,157.34903149355532,165071541.55385286,6.594718313620275,0.09532171930569985
2001,30-34,2,DALYs (Disability-Adjusted Life Years),20812.101849776023,416.5719852929114,175722558.7679246,11.843727974199602,0.23706232609728542
2001,35-39,2,DALYs (Disability-Adjusted Life Years),31409.61599439119,663.1565651747065,162378213.74656257,19.343491512608235,0.4084024265778359
2001,40-44,2,DALYs (Disability-Adjusted Life Years),38462.76285774936,736.0523718209784,119066858.83982526,32.30350009442292,0.6181840849695658
2001,45-49,2,DALYs (Disability-Adjusted Life Years),51533.979700933276,908.1724614588322,119463918.40372713,43.137694116791565,0.7602064904565347
2001,50-54,2,DALYs (Disability-Adjusted Life Years),53139.70288390292,1093.935668033812,90591628.49690962,58.65851377836275,1.207546090278231
2001,55-59,2,DALYs (Disability-Adjusted Life Years),50661.22446731898,1152.368376446194,66515318.32413286,76.1647478261233,1.7324856972504268
2001,60-64,2,DALYs (Disability-Adjusted Life Years),54501.21715058082,1260.4885196096277,57294497.06644438,95.12469773035237,2.200016727868019
2001,65-69,2,DALYs (Disability-Adjusted Life Years),51788.42189939382,1163.3444229853706,48207996.14333027,107.42703709446532,2.4131773067823787
2001,70-74,2,DALYs (Disability-Adjusted Life Years),41068.09604882463,732.8219663177096,35466831.50153949,115.79296573769777,2.0662177456869815
2001,75-79,2,DALYs (Disability-Adjusted Life Years),26179.222194590235,400.48999167944106,22114825.50611892,118.37860618591245,1.8109570503670946
2001,80-84,2,DALYs (Disability-Adjusted Life Years),12687.227868657033,134.5682833531921,11264214.88373005,112.63304189076126,1.1946530205807913
2001,85-89,2,DALYs (Disability-Adjusted Life Years),4658.228178212445,28.906529775498054,4510069.224314752,103.28507050621167,0.6409331728137728
2001,90-94,2,DALYs (Disability-Adjusted Life Years),1391.4513293351556,4.103568104321575,1327436.1759075392,104.82246563634976,0.30913487057229355
2001,95+,2,DALYs (Disability-Adjusted Life Years),479.994588463901,0.5349600628262352,373554.71611903614,128.49378357491997,0.14320795314380824
2002,20-24,2,DALYs (Disability-Adjusted Life Years),6739.694378266933,45.48839761886288,149275579.31117225,4.514934331098934,0.030472765758985994
2002,25-29,2,DALYs (Disability-Adjusted Life Years),10582.812451814376,148.75440535850893,160144368.29515284,6.608295105519917,0.09288769061447623
2002,30-34,2,DALYs (Disability-Adjusted Life Years),20658.620110840828,404.15787488306694,174911341.12760696,11.810909445699856,0.23106441942390268
2002,35-39,2,DALYs (Disability-Adjusted Life Years),32082.57182131329,675.3065032342091,169069108.18616614,18.976010558940423,0.399426311807721
2002,40-44,2,DALYs (Disability-Adjusted Life Years),38996.07469024199,753.119974042568,122316523.72492456,31.881281042567533,0.6157140107547906
2002,45-49,2,DALYs (Disability-Adjusted Life Years),51773.609672760416,923.960335194533,121488176.32691994,42.61617157989075,0.7605351920899626
2002,50-54,2,DALYs (Disability-Adjusted Life Years),54952.0578038786,1139.6638219686236,95372859.0614658,57.61812987955321,1.1949561260757993
2002,55-59,2,DALYs (Disability-Adjusted Life Years),51513.98360108867,1179.5256728769118,69416963.21471721,74.20950329064108,1.6991893886634881
2002,60-64,2,DALYs (Disability-Adjusted Life Years),53221.82967527065,1229.8669192067166,57613419.37109153,92.3774881898011,2.134688294206371
2002,65-69,2,DALYs (Disability-Adjusted Life Years),51188.704589182045,1158.2950884066622,49281358.23791144,103.8703201767749,2.3503716817520717
2002,70-74,2,DALYs (Disability-Adjusted Life Years),41017.47220250488,746.4727214350246,36493659.61601712,112.3961604127591,2.0454860633034366
2002,75-79,2,DALYs (Disability-Adjusted Life Years),26488.598416921704,420.59608854573753,22969283.246889528,115.32183278078021,1.8311241322808542
2002,80-84,2,DALYs (Disability-Adjusted Life Years),13020.952656833788,145.4878576036559,11786210.455687169,110.47615945590742,1.2343904612143932
2002,85-89,2,DALYs (Disability-Adjusted Life Years),4807.013018351214,32.1511005676374,4733407.562938211,101.555020446355,0.6792379515209115
2002,90-94,2,DALYs (Disability-Adjusted Life Years),1446.8992088332266,4.492876848328897,1397157.8220357527,103.56018382554646,0.32157260815263333
2002,95+,2,DALYs (Disability-Adjusted Life Years),506.21751233495445,0.5949724208544336,397714.6838984284,127.28157466376986,0.1495978008713358
2003,20-24,2,DALYs (Disability-Adjusted Life Years),6652.884742804985,44.32037362543229,150567162.29134285,4.418549597110594,0.029435617269370943
2003,25-29,2,DALYs (Disability-Adjusted Life Years),10252.589472332898,137.12338048875378,155529192.73962975,6.592067567338744,0.08816568650125446
2003,30-34,2,DALYs (Disability-Adjusted Life Years),20382.932701719612,378.22925329884595,173922727.99791417,11.719533689676291,0.21746971063113846
2003,35-39,2,DALYs (Disability-Adjusted Life Years),32250.35991893654,665.299589371449,172795628.18212038,18.663874924512452,0.3850210774257825
2003,40-44,2,DALYs (Disability-Adjusted Life Years),40318.474649236305,791.7339161669637,129842414.92463176,31.05185210290454,0.6097652424491127
2003,45-49,2,DALYs (Disability-Adjusted Life Years),51333.94890875291,914.7473641199706,120800242.1132081,42.49490564815692,0.7572396777671306
2003,50-54,2,DALYs (Disability-Adjusted Life Years),57482.27408278164,1198.427502008199,101712388.73200952,56.51452571253162,1.1782512601938788
2003,55-59,2,DALYs (Disability-Adjusted Life Years),52066.6500222132,1185.8668500005138,71984304.88278222,72.33055887251739,1.6473964038849238
2003,60-64,2,DALYs (Disability-Adjusted Life Years),52389.088279403746,1205.0504795382008,58339948.25240542,89.79968246242606,2.0655665896798516
2003,65-69,2,DALYs (Disability-Adjusted Life Years),50537.72657057978,1135.288480496511,50064780.142163485,100.9446689410666,2.2676390014552275
2003,70-74,2,DALYs (Disability-Adjusted Life Years),40933.355271497545,751.995225707007,37496811.780934,109.164895166663,2.005491107084933
2003,75-79,2,DALYs (Disability-Adjusted Life Years),26876.311319475488,440.9107498051168,23957257.66081465,112.18442319228944,1.8404057594884335
